step,avg_reward,std_reward,avg_ep_length,actor_loss,critic_loss,bc_loss,ql_loss,avg_q_batch,avg_q_policy,actor_grad_norm,critic_grad_norm
2000,29.338889967195144,5.688141776166166,1000.0,0.21617368519306182,-0.8357252422273159,-0.6195515580624342,0.7950250770654529,1.3234212818201632,1.9003797826645896,0.30540723795071245,1.5659201786983759
4000,17.507547503723593,2.855363675500038,1000.0,0.14330270912498236,-0.9862220343947411,-0.8429193257093429,0.9896394968926907,7.139473111748695,7.866800501465797,0.30351608062908053,3.651951848834753
6000,56.060694970450676,24.52912653469408,1000.0,0.10737275493144989,-0.9999956041574478,-0.8926228488981723,0.5958154677003622,13.947283164978028,14.195746191978454,0.2589038797467947,4.67711036324501
8000,87.52027971584052,22.837445827791022,1000.0,0.09379000666737557,-0.9986081266403198,-0.9048181200623512,0.17011502726376057,16.54672689294815,16.61219647359848,0.2325766180716455,4.69196303999424
10000,284.0584581479236,52.94513596463062,1000.0,0.0910939131565392,-0.997537424594164,-0.9064435115158558,0.186278932929039,18.027812059402464,18.084874270439148,0.22299721233919262,6.58869798052311
12000,343.1272737204823,4.819514001340444,1000.0,0.08913630794361234,-0.9987405491769313,-0.9096042411029339,0.21586898358166218,19.41940048122406,19.48279259586334,0.21490220406651497,9.660524891734124
14000,352.04658540439425,2.4142576251610577,1000.0,0.08747149778530001,-0.9997003489136695,-0.9122288509905339,0.16663395086675883,20.658372120857237,20.706282439231874,0.2125975561402738,11.100432778120041
16000,351.27238589495823,2.955771090372373,1000.0,0.08606420500949025,-0.9999967232048511,-0.9139325180649758,0.12602306393533946,21.674440301895142,21.713988368034364,0.20424778262898327,10.852718566298485
18000,350.7434877093772,4.063481489587303,1000.0,0.08484939008951187,-0.9999534365534782,-0.9151040464937686,0.09147607851214706,22.603905817985535,22.64082638645172,0.19399532322585583,9.022844717979432
20000,346.7802859634085,6.403341632880607,1000.0,0.08420058459043503,-0.9999975072145462,-0.915796923071146,0.06565481719374656,23.42368589115143,23.45537113380432,0.19126369290798903,7.47743892788887
22000,347.56861644157203,3.737090968002964,1000.0,0.0837594978865236,-1.0000533888041974,-0.9162938900291919,0.062027626410126685,24.148744409561157,24.179277037620544,0.18701679691299797,7.2838010367155075
24000,353.9721456163117,4.518160885175846,1000.0,0.08366001743078232,-1.0000530790686608,-0.9163930621147156,0.07103219757042825,24.781572288513182,24.815331424713136,0.18289260430261492,7.998527183413506
26000,353.42006314702496,3.6206679651493405,1000.0,0.0831813584305346,-1.0000044121444225,-0.9168230538964272,0.08662759822420776,25.395796432495118,25.435127353668214,0.1797836654148996,9.22681925934553
28000,354.14030825623695,2.1666610811741367,1000.0,0.08332251244038344,-0.999979427754879,-0.9166569158732891,0.09536850422807037,25.98674004650116,26.02962811756134,0.17770078286901117,9.783255833029747
30000,356.30573383535403,2.6361588270214305,1000.0,0.08280374332889914,-0.9998839809000493,-0.917080237865448,0.0909319122582674,26.551550729751586,26.593336106300352,0.17202308090031146,9.579587221860885
32000,355.8580995859619,3.934771883022788,1000.0,0.08247450533136726,-1.0000008063018322,-0.9175263012647629,0.08087525299191475,27.061956070899964,27.10168422794342,0.17491243824362754,8.452870851695538
34000,356.3718508534731,3.1224725476260557,1000.0,0.08238276497647166,-0.9999673271179199,-0.9175845619738102,0.07634147850051522,27.500393046379088,27.538567316055296,0.16992624297365547,8.317930952072144
36000,355.4399685603487,2.6759196681003212,1000.0,0.08252923830226064,-0.9999698338210583,-0.9174405957460403,0.07607154273055494,27.898008436203003,27.93660381793976,0.17015435587987304,8.18184439766407
38000,354.75299946486064,3.4668150888650717,1000.0,0.08197924301028252,-0.9999547222554683,-0.9179754790961743,0.0797806705813855,28.268108987808226,28.307738961219787,0.1659008293300867,8.531908965826034
40000,354.6122987692088,2.689890274865719,1000.0,0.08223097218200565,-1.0001035689413547,-0.9178725966513157,0.08379252555780113,28.616690510749816,28.657566016197205,0.1661137900725007,8.546162938833236
42000,355.87512474006354,2.881201703561562,1000.0,0.08167759891040623,-0.999997617393732,-0.9183200188577175,0.08348973371833562,28.915112488746644,28.955577941894532,0.16522916077449917,8.238436650037766
44000,353.81043495544793,2.5168605666057924,1000.0,0.08157662513479591,-1.000000549674034,-0.9184239246845245,0.08010098512843251,29.195993874549867,29.23546956729889,0.16400140174105762,7.9804084624052045
46000,354.814309160113,2.273606272603339,1000.0,0.08145339731499553,-0.9999986651241779,-0.9185452682673931,0.07805516934022308,29.42370728111267,29.462885023117064,0.15835626651346685,7.8444548981785776
48000,354.6459237210016,3.9325022220005894,1000.0,0.08144488207995891,-1.0000174877643586,-0.9185726048350334,0.07613957950286568,29.653482167243958,29.69148757648468,0.160873606685549,7.918303859055042
50000,355.61938232112675,3.193593770147468,1000.0,0.08132143480330706,-1.0000563785135745,-0.9187349433302879,0.07810041146166623,29.84326367855072,29.881963391304016,0.16053234088793397,7.84852880358696
52000,354.1419030734298,5.556021841648753,1000.0,0.08121360475197434,-0.9999668887257576,-0.9187532837688923,0.07979345499910415,30.022850459098816,30.062074295043946,0.15801676519960164,7.819973757624626
54000,354.77066354192186,3.6594301278519743,1000.0,0.08093728912621737,-1.0000226072371006,-0.9190853182077408,0.08027027228847146,30.17773460483551,30.216916857719422,0.15507957485318183,7.790312120735646
56000,356.2542964507331,3.0312829997928548,1000.0,0.08106382454372943,-0.9999750059545041,-0.9189111808538437,0.07849324887804687,30.32182202243805,30.360782938957215,0.15635625759512187,7.526533874869346
58000,355.43546735248316,2.2991618655969557,1000.0,0.08093653517961502,-1.0000522362291813,-0.919115700751543,0.07922388315945864,30.455687239646913,30.494459331512452,0.1551931955330074,7.4019474745988845
60000,357.2217207438408,2.213463334101997,1000.0,0.0808456480819732,-1.000073908984661,-0.9192282612323761,0.07967061136476696,30.559472787857057,30.59819744873047,0.15421866374462842,7.499117133617401
62000,355.7750754861756,3.5850129704532785,1000.0,0.08082023445144296,-0.999972454816103,-0.9191522213220596,0.08154303267225624,30.674285424232483,30.714184125900267,0.1547052308060229,7.541669150531292
64000,356.4516773334471,3.115889446715412,1000.0,0.0808239177595824,-1.0000145442783832,-0.9191906256377697,0.0821799161490053,30.771571407318117,30.81120600128174,0.15486896633729338,7.338486427009106
66000,355.7792078765506,3.451053198739269,1000.0,0.08060659600421786,-0.9999989639222622,-0.9193923687040806,0.08225071897543967,30.85733813762665,30.89734582233429,0.15293191909790038,7.251908838272095
68000,356.5073014286002,3.4847350650814573,1000.0,0.08053501057624816,-0.9999607608318329,-0.9194257505238056,0.08190742205269634,30.935173644065856,30.975949119567872,0.15245120238512755,7.292146654725075
