step,avg_reward,std_reward,avg_ep_length,actor_loss,critic_loss,bc_loss,ql_loss,avg_q_batch,avg_q_policy,actor_grad_norm,critic_grad_norm
2000,-2440.753004375357,236.482321973555,968.6,0.11008756778761744,-1.00011385384202,-0.8900262865871191,6.499631937168538,30.387347114280796,31.762941491536797,0.31658076851814987,28.525735329568388
4000,348.7763515299898,285.363970354711,684.1,0.0568031426128,-0.999547823369503,-0.9427446801960468,19.79219345331192,85.17490716934203,86.64677025413513,0.24079826530069112,116.95814405059815
6000,348.04626831052735,363.767048679409,487.4,0.04480930762365461,-0.9999122664630413,-0.9551029588878155,23.553056210994722,145.87849946594238,147.04787743759155,0.2294488410279155,224.01408982849122
8000,261.80681609500306,320.3908711020556,205.1,0.04058322545327246,-0.9999403245449067,-0.9593570998609066,28.220244468688964,204.12235289001464,205.27990742492676,0.21589769972115755,322.16445920944216
10000,269.20827452707465,291.4621205930068,164.7,0.03751129650324583,-0.9998984282910823,-0.9623871317207813,32.41803656816482,256.8754186630249,257.98565273284913,0.20472800579294562,436.07302749061586
12000,422.9788502372767,482.47143031316426,311.3,0.03529863794334233,-0.9998328197002411,-0.9645341816544533,34.534175496578214,303.9102347869873,304.9388211364746,0.19661084255948663,544.3035942611695
14000,718.5810726429097,707.7238202515482,558.8,0.03327033313550055,-0.9998939452469349,-0.966623612344265,37.55802434968948,345.7624125061035,346.7442580718994,0.190367215000093,660.8117109298706
16000,938.5933196307036,980.7479500794029,421.8,0.031450902791693804,-0.999987712353468,-0.968536810040474,41.11632723474503,383.2319062042236,384.1700234680176,0.18428784986957908,701.7633572006225
18000,821.1813782949054,986.2923859337211,382.5,0.029885651043616235,-0.9998920556604862,-0.9700064040422439,41.24265757584572,416.58307389831543,417.4747400970459,0.17752199798077345,808.8667743988037
20000,1393.7684093852645,1268.08862226406,390.8,0.028339913197793068,-1.0000208039283753,-0.9716808914840221,47.35663158512116,446.3969065246582,447.2628483428955,0.17302012421935797,899.0482751617432
22000,1860.622264461496,1337.2139542243192,599.4,0.027095705767162144,-0.9999851409494876,-0.9728894341886044,48.94834248876572,473.26620068359375,474.138589050293,0.1686911627985537,930.2632908401489
24000,2602.4870499276103,2162.535782884754,621.9,0.02578144000004977,-0.9998884707391262,-0.9741070308685302,51.037827456474304,497.51321612548827,498.3664664154053,0.16350593281537296,1049.831632965088
26000,3074.9078335414665,1711.6426791599156,674.4,0.02478455082792789,-0.9999715981483459,-0.9751870477497577,53.025131387233735,519.1970090179443,520.0410466461182,0.1593245946839452,1096.2054022216796
28000,3789.630914728578,1679.6991916216352,706.4,0.023660737530328334,-0.9999131009280682,-0.9762523632645607,56.32788440132141,538.9112679748536,539.7612522277832,0.1546759247146547,1139.578224357605
30000,3953.016961294502,2066.948028229851,870.4,0.022800808194093407,-1.0000036058425903,-0.9772027974128723,58.33630052518845,556.7798966979981,557.641660949707,0.15058149830251932,1235.9155372314453
32000,5031.738449916329,1803.9432857488969,846.5,0.02203256990108639,-0.9999656005203724,-0.9779330307841301,59.88443910837174,573.1578914489746,574.0165266113281,0.1487750835455954,1197.4557515716554
34000,4301.770736089906,2344.9094732738404,756.3,0.021202535271644594,-0.9999537570476532,-0.9787512218356132,61.146468360900876,587.7749198608399,588.6265078125,0.14373343153670431,1250.0960418548584
36000,4079.561414700596,2487.5229488564746,705.0,0.020568302262574435,-0.9999514732062816,-0.9793831707537174,64.75087435150147,601.0282074279785,601.8807807006835,0.14135002568364144,1308.9415193138123
38000,4395.406435376558,2390.530371946212,819.8,0.019917455127462746,-1.0000199632942677,-0.9801025077700615,63.46010845279694,613.0352054138184,613.8891571655273,0.13922885769233107,1318.857340461731
40000,5291.9766784414305,2069.5692236515633,843.0,0.019331652014516296,-0.999957755357027,-0.9806261033713818,61.73612186384201,623.8248872375489,624.6632449645996,0.1358035444840789,1341.2844136047363
42000,4795.15745539806,2103.604149682526,808.2,0.018848380716983228,-0.9999549928605557,-0.9811066119968891,66.86609867525101,633.2808695373535,634.0992499694825,0.13488320586830377,1355.667599067688
44000,4523.01584158093,2398.6999759104046,821.4,0.01837495486950502,-1.0000720650851727,-0.9816971100270748,62.734330787181854,641.6571636962891,642.472150756836,0.13226635604351758,1426.3107665176392
46000,4940.822152910434,2371.465975887473,937.6,0.018033848367631434,-0.999959540963173,-0.9819256926178932,66.31759882831574,649.1176657714843,649.9094063720703,0.13086382376775146,1450.0073070755004
48000,5293.852888351957,2228.8442315208245,943.0,0.017645307115744798,-1.000023970067501,-0.9823786627352238,67.61677018594742,655.9477108459473,656.7443548583984,0.12802096628025175,1505.934789794922
50000,3742.1568413815976,2815.406029971449,824.7,0.017350311521440745,-0.9999173431098461,-0.982567031532526,70.8708625216484,662.2031980590821,663.0187286071778,0.12780548380315304,1385.86606489563
52000,6298.274836763624,335.89746723553964,1000.0,0.016969892780296505,-0.9999646859169007,-0.9829947935640811,71.72582101392746,667.7153254089355,668.4976446228027,0.12538737441599368,1448.1123269577026
54000,6117.930364503175,1181.6022358791356,1000.0,0.016646422800142318,-0.999933140784502,-0.9832867181003093,69.13036332798004,672.5335322570801,673.3080495300293,0.12405822504684329,1518.5627465286254
56000,5787.666182719973,1717.6838957213902,895.8,0.016424180258531124,-0.9999948881864548,-0.9835707083046437,74.34338775634765,676.6518381347656,677.4110228271485,0.12421867866069078,1515.5982999191285
58000,5967.507816659705,1566.1247428649092,916.8,0.016182078821118922,-0.9999830126464367,-0.9838009338080883,71.00777168178558,680.3772547912598,681.1142620544433,0.12234744177758694,1460.5324204864503
