step,avg_reward,std_reward,avg_ep_length,actor_loss,critic_loss,bc_loss,ql_loss,avg_q_batch,avg_q_policy,actor_grad_norm,critic_grad_norm
2000,-2685.8940605595903,28.769781250422664,1000.0,0.11080353493988514,-0.9986968742609024,-0.8878933399617672,6.26578223439306,30.49065740718227,31.869206331351773,0.33300648725777865,30.7058892429471
4000,123.20521639484343,133.33622683401532,494.6,0.057200424633920194,-0.9996933786571026,-0.9424929539561272,18.985791889190672,84.36332678222657,85.91611295890809,0.24722450325638057,116.26509146404267
6000,443.9821307272708,244.10526682232856,584.8,0.04450064731948078,-0.999826768130064,-0.9553261203467845,24.00404913854599,144.43839055252076,145.58588735961914,0.22957112101092936,225.8857770614624
8000,613.2346757665905,580.4038437119206,651.5,0.040506273873150346,-0.9999312583804131,-0.9594249843657017,29.53103863954544,202.6724330215454,203.86178616333007,0.21574286270514131,340.3663115119934
10000,838.3892473342676,702.7483232596078,447.0,0.037569517753086985,-0.9999453365206719,-0.9623758198618889,33.06985889673233,255.88163106536865,257.01786740875247,0.20277394864708184,441.42671686172486
12000,892.2406299810473,815.1615043949561,466.8,0.0352866288414225,-1.0000272996425628,-0.9647406705915927,34.488940976142885,303.3699627380371,304.4308622741699,0.19759650277346372,575.4042110595703
14000,970.0352993788902,801.1507729722124,594.2,0.03325792523380369,-0.9998788821399212,-0.966620956659317,39.190138775348665,345.5840747680664,346.5764904785156,0.18804655614495278,674.0119690437317
16000,899.3040806711972,771.6231425319431,576.0,0.03152087968587875,-1.000011189699173,-0.9684903101027011,42.288513951301574,383.0636791687012,383.98745932006835,0.18170436783507465,811.3766914367676
18000,1882.7792510044594,1100.7204866243421,652.0,0.029874616178683935,-0.9998837052881717,-0.9700090890526771,42.36961416554451,416.3436911621094,417.21952815246584,0.17923312320187687,825.9742019767762
20000,1029.7444142570232,1049.8349256428862,393.7,0.02844782536011189,-1.0000602675676347,-0.9716124423444271,46.54900299882889,446.14316915893556,447.0047473297119,0.17421096005290745,922.4702855300903
22000,1768.2176657141822,1510.8277413755802,468.7,0.02723368286062032,-1.0000117220878602,-0.972778038918972,51.1205126171112,472.91322064208987,473.79671841430667,0.16914403272420167,1006.6952504768371
24000,2623.664380761503,1488.5642524403324,613.8,0.025931074792519212,-1.0000331557691098,-0.9741020806133747,47.16451342773438,497.38624389648436,498.2688529510498,0.16255242947489024,1018.6449047393799
26000,2370.003417258312,1889.9121841769095,541.2,0.02485671934299171,-0.9999962856173515,-0.9751395666003227,50.90347182416916,519.3174515838623,520.1896089935303,0.15911645656079054,1102.8302564010621
28000,2595.5964872768186,1822.7018336029662,684.6,0.023826398390345276,-0.9999732692837715,-0.9761468712091446,59.4985656080246,539.2583810424804,540.1567716674805,0.15441191133111715,1178.9353441085816
30000,2537.5591967811465,2440.1316299133982,653.7,0.02279764003213495,-0.9999714314341545,-0.977173791795969,60.710730512619016,557.2878934631348,558.1720936279297,0.14963352166116237,1214.950310546875
32000,3630.972620507927,2292.6243600131693,826.9,0.021966334195807576,-1.0000666078925133,-0.9781002737283707,64.35142523527145,573.5026042785645,574.407508758545,0.14711274330690502,1313.247300453186
34000,2201.387686596051,1844.8686425965327,650.7,0.02116639378108084,-1.0000476601421833,-0.9788812656104565,61.53057756471634,588.5803618774414,589.4921858215332,0.14243548622727395,1280.763648048401
36000,4555.414157179346,1985.4796643287486,875.8,0.020447485047392546,-1.0000144512057305,-0.9795669667422772,60.09808706092834,601.9457584228516,602.8352498779296,0.13985889207571744,1302.13325756073
38000,3431.8681518898047,2695.5267302053808,676.0,0.019774513269308954,-0.99995810303092,-0.9801835894882679,68.18606924629212,613.8763315124512,614.7573902893066,0.13682168813049794,1392.3148168945313
40000,4186.8325927965325,2646.0305723367123,886.7,0.01922513043973595,-1.0000455984771253,-0.9808204675018788,69.87432989358902,624.5522368469238,625.4383944702148,0.13502155064046384,1365.2441692504883
42000,3988.0994770464763,2839.104306159628,722.1,0.01878127506794408,-1.0000301865935326,-0.9812489114105701,69.86121353530883,634.220315460205,635.1076873474121,0.13258228704333305,1477.9277057342529
44000,5709.091037185312,1898.6523899973695,894.8,0.0184200425054878,-0.9999770241081715,-0.9815569820702076,66.91571372699738,642.8227166748047,643.6672815551758,0.1310231719315052,1369.6440752716064
46000,5301.395040558779,1990.65558910541,907.6,0.0179639362343587,-0.9999805156290531,-0.9820165786147118,75.08346612167358,650.3611635742187,651.1890151672363,0.1291278090849519,1411.491457572937
48000,4745.5893543447155,2777.1442564154636,902.4,0.017514768843539058,-0.9999666268527507,-0.982451857894659,66.83819713258744,656.9850591125488,657.788748046875,0.12715059763938188,1350.3482691116333
