step,avg_reward,std_reward,avg_ep_length,actor_loss,critic_loss,bc_loss,ql_loss,avg_q_batch,avg_q_policy,actor_grad_norm,critic_grad_norm
2000,29.18790458413638,5.419240898491822,1000.0,0.21735664438456298,-0.8535440440475941,-0.6361874003335833,0.7558786267349497,1.3705097237918527,1.9409591594357043,0.2751604621037841,1.5292238936778157
4000,14.10113916879401,2.033302360253069,1000.0,0.14346285868808628,-0.9907848227918148,-0.8473219639062881,0.9499296103417874,6.8746648981571195,7.583549392819404,0.285764843955636,3.4493817456662654
6000,83.46382108253147,13.602536758638887,1000.0,0.10830665804073214,-1.0000347049832343,-0.891728047311306,0.6268076189607382,13.696462426662444,13.97020005607605,0.24217881811410188,4.71685656106472
8000,138.19328653048507,21.48122049520134,1000.0,0.09348472210019827,-0.9997830457687378,-0.9062983240783214,0.16637116623669862,16.473534908771516,16.53390944480896,0.22088114537298678,4.142109827876091
10000,241.5030123565938,32.95241762903954,1000.0,0.09013953832536936,-0.9990173351168633,-0.908877796381712,0.13988630127906798,17.942139361381532,17.99094746685028,0.21382243935391307,5.722173524975776
12000,314.79632524810506,32.5122492546515,1000.0,0.08805032366886735,-0.999007198959589,-0.9109568750858307,0.14585107507184147,19.204830039024355,19.24895942401886,0.21021293161436916,7.876143767714501
14000,353.464837481043,2.869088229193602,1000.0,0.0866586520075798,-0.9995642065405845,-0.91290555408597,0.14227741242945194,20.33455475139618,20.379305936813356,0.20614395693689586,9.383933304071427
16000,349.759232715524,3.638852363333807,1000.0,0.08526101735606789,-0.9997418605983257,-0.9144808440208435,0.11833883997052907,21.377732637405394,21.418602152824402,0.20290707137063146,9.768131061553955
18000,354.10305278231897,2.957703854376359,1000.0,0.08466170240193606,-1.000123493641615,-0.9154617915153503,0.08546570904739201,22.3388568983078,22.37419049549103,0.19603373992443085,8.589183064818382
20000,352.0344114145696,2.3786536542581396,1000.0,0.08399529919959604,-0.9999597661197186,-0.9159644669294358,0.06743088551983237,23.166614718437195,23.19740280056,0.19102490423619747,7.320790695071221
22000,351.6479136388498,3.4056847299981845,1000.0,0.08340168560296297,-1.0000092231035234,-0.9166075377762317,0.06280938745848834,23.91254100036621,23.944547680854797,0.18849088724330068,6.785904806077481
24000,352.0228224098537,3.0981006897802175,1000.0,0.08311066389456391,-1.0000295624434947,-0.9169188990592957,0.06729059595055878,24.58691112422943,24.61987745475769,0.18497645042464136,7.403265577346087
26000,348.04022560057365,9.903534434561562,1000.0,0.08321458400227129,-0.9999830835163593,-0.9167684996128083,0.07705777868628502,25.20353689479828,25.23938803577423,0.18431575484573842,8.53965983402729
28000,355.9641430176221,3.0064851865864024,1000.0,0.08268413494713604,-0.9999574517905712,-0.9172733170688152,0.08674435865320265,25.78391635990143,25.82352319431305,0.17806542108953,9.181625934123993
30000,353.98885602116263,1.5057768238089468,1000.0,0.08254478570632637,-1.0000256536006928,-0.9174808673262597,0.08961461858265102,26.348237553596498,26.390163083076477,0.17592329047992825,9.0307841822505
32000,354.42720833526516,2.9620240167436753,1000.0,0.08259801728278399,-0.9999747156202793,-0.9173766983151436,0.08232571155019104,26.872080412864683,26.911503482818603,0.17212003918737173,8.441707948803902
34000,355.1056791932058,3.7059788284149575,1000.0,0.08188009236007929,-1.000015864431858,-0.9181357718110085,0.07534011332131922,27.31738175678253,27.35429548072815,0.17072028310224413,8.331176387369633
36000,352.6983988201165,2.1732706709293277,1000.0,0.0819324093516916,-0.9999528205096722,-0.9180204103887081,0.07544386273436249,27.723291734695433,27.761273401260375,0.17182471080124379,8.258251377761365
38000,354.56726758687745,2.4244802793455666,1000.0,0.0818059859815985,-1.0000491936802864,-0.9182432073950767,0.0797129179071635,28.087871468544005,28.1271113615036,0.16947631453350187,8.670794268727303
40000,353.2588274763488,2.7276729452818183,1000.0,0.08182555261813104,-1.0001262051463127,-0.9183006523549557,0.0845507751852274,28.43432891559601,28.474681079864503,0.170957444652915,8.868373429775238
42000,353.71820675804696,2.063106692564203,1000.0,0.08157653826102615,-1.0000801982283591,-0.9185036598145961,0.08341207133047282,28.766067295074464,28.80602922153473,0.16616548757627606,8.74078169608116
44000,355.02353447587194,3.6641277114677697,1000.0,0.08133458361588418,-0.999998356282711,-0.9186637724339962,0.08262508057244122,29.036863823890688,29.076048986434937,0.16596329212933777,8.241209846019744
46000,353.1733062048642,3.106415572485478,1000.0,0.08146500287391245,-1.000037619024515,-0.9185726164579392,0.0813643845319748,29.303431634902953,29.34283650779724,0.1651518848054111,8.141629825651645
48000,354.8494186969272,3.3599471908275547,1000.0,0.08117230640351772,-0.9999478629529476,-0.9187755563855171,0.07951050557754934,29.53620739841461,29.57447714328766,0.16090566430240869,7.89694584786892
50000,357.03291390253753,2.4697138082903423,1000.0,0.08109039305895567,-1.000021705240011,-0.9189313126504421,0.08084834838472307,29.74101832962036,29.77963004684448,0.16004231783375145,8.118737110972404
52000,354.0347936031801,2.3832300667064796,1000.0,0.08128649270534516,-1.0000142269432544,-0.9187277338504791,0.08345801285654307,29.928638756752015,29.968267703056334,0.16170331616327166,8.089656778097153
54000,355.3249704837428,2.959843259624104,1000.0,0.08135369613021612,-1.000013648867607,-0.9186599523723126,0.08575590339303017,30.1126941242218,30.1532146692276,0.15882848784700035,7.792703178107739
56000,355.2857169912592,4.6123408098260565,1000.0,0.0809081096816808,-0.9999829089939595,-0.9190747993290425,0.08417957314662636,30.287614869117736,30.32749441242218,0.1598705846630037,7.754807530343532
58000,355.08536674117033,3.162859726134203,1000.0,0.08097481422871351,-1.0000397248864175,-0.9190649098157883,0.08314443372003734,30.42671953868866,30.467251809120178,0.15775832116231323,7.544365584611893
60000,356.3343072289284,1.764519352442405,1000.0,0.08086223554611206,-0.9999604415893555,-0.9190982063114643,0.0836270029321313,30.542288652420044,30.58292931365967,0.15679149649292232,7.466907412528991
62000,356.813439465733,2.2891123356398464,1000.0,0.0809319861959666,-1.0000556540191174,-0.9191236675679684,0.08558053099550307,30.661553779602052,30.702800676345824,0.1555639509037137,7.481839913964271
64000,355.73830476293426,2.6487189408635627,1000.0,0.08099325919896364,-1.0000581723451614,-0.9190649135410786,0.08816197038069368,30.781195673942566,30.82237230491638,0.15458368825539948,7.572708529293537
66000,355.4240777851749,3.243384652176582,1000.0,0.08053597175888717,-1.0000006791055203,-0.9194647063612937,0.08852299834415317,30.888502611160277,30.930731418609618,0.15529964329302312,7.3481790454387665
68000,356.3819500869249,2.249500828219504,1000.0,0.08069450291059911,-1.0000041943490505,-0.9193096914887429,0.08813231816887855,30.983096808433533,31.025729092597963,0.15393089824169875,7.364040199637413
70000,356.770338382932,3.4298097573667725,1000.0,0.08047010794840753,-1.000018147110939,-0.919548039674759,0.08675855883210898,31.084334619522096,31.127063128471374,0.15342908668518065,7.198454414904117
