Trained Epochs,Actor Loss,Critic Loss
2,-0.8678108969032764,2.9265423045530916
524.8233243298217,0.0648401670549663
4,-0.9269345124065876,8.323275269031525
40.379039222840774,0.02581984467854821
6,-0.9352236533761025,17.944716112613676
-205.3448967127848,0.0060276260672934
8,-0.9405715756118298,30.842029251098634
-57.886961263622695,0.017904856029696027
10,-0.9444731169641017,45.546882940292356
-131.08188620703714,0.012009256359283895
12,-0.9478987007141113,59.0762230052948
-116.1369830752474,0.013213016948508302
14,-0.9507974962592125,71.64910557937623
-13.778692192833791,0.02145762552563073
16,-0.9529522922933101,82.72371386528015
32.647926179404536,0.025197130090808165
18,-0.9549955885708332,94.4637459602356
320.507278514842,0.04838321169504305
20,-0.9565870433151722,109.6973387260437
858.4261234686253,0.09171072610221964
22,-0.9578922821879386,127.61987550354004
764.4822821516082,0.08414387252140064
24,-0.9584684070050716,161.00177631759644
355.71457748515013,0.051219038637497286
26,-0.958329960912466,237.43515126419067
622.1688646761899,0.07268101580268778
28,-0.9592846680581569,277.36546184539793
678.8532587618629,0.07724674895081739
30,-0.9610351313352585,263.809087928772
695.7850809588643,0.07861054904271296
32,-0.9618310195505619,264.4889448928833
1266.9394832972648,0.12461507338349075
34,-0.9624181506335735,277.5613918914795
921.2445106637384,0.09677053131589591
36,-0.9628529016077518,304.9580333023071
1624.0040754414892,0.15337539923106489
38,-0.963197685867548,324.4855184402466
1597.111234550616,0.15120927331433978
40,-0.963521683216095,342.0237264175415
2330.8685977987902,0.2103109073726124
42,-0.9642545654177666,358.56611058044433
1633.1313748035127,0.1541105718287839
44,-0.9642266099452972,379.92347733306883
1788.1750997550967,0.16659881106710106
46,-0.9646122763752938,406.22276091766355
813.5080216795614,0.08809272736381163
48,-0.964969530403614,420.49616597747803
1885.177756138314,0.17441204168990876
50,-0.9649381347000598,443.41761224365234
2538.4648779368435,0.22703207433475997
52,-0.9653633385896683,446.09669315338135
4277.748171260558,0.36712536657872186
54,-0.9655344570577145,436.96367094421385
3516.533628936897,0.30581215110229726
56,-0.9657483195364476,425.86944762420654
4586.219767465418,0.3919716935928259
58,-0.9661211626827717,415.8984871826172
4497.107290259765,0.3847939897882328
60,-0.9661696829795837,416.43676418304443
4133.683757084373,0.35552147309304855
62,-0.9663573632836342,415.3191109085083
2448.739845802066,0.219805031335666
64,-0.9665004117488861,416.426830909729
4259.792107022425,0.36567906731021277
66,-0.9667057237327099,411.7403014297485
5229.056512906166,0.4437499843346934
68,-0.9668140950798988,408.57469051361085
5616.132268990018,0.47492760630447733
70,-0.9671182473301887,394.3233482513428
6375.073516942646,0.5360577157314734
72,-0.967206731826067,397.0769415435791
7410.384377898152,0.6194484477438649
74,-0.967162389934063,397.5741263427734
6363.556740365622,0.5351300789555056
76,-0.9672615765333176,384.7516272125244
7116.169746828268,0.5957504702774353
78,-0.967550673007965,383.1760235366821
4675.977294142966,0.3992013539156728
80,-0.9674488343298435,373.66358586120606
7825.707771599637,0.6529013198509662
82,-0.9675897497832775,363.1142846221924
6629.728266669333,0.5565692807029273
84,-0.9677447429299355,359.86468263244626
8393.596227761584,0.6986427834506288
86,-0.9679443244040012,344.174722366333
8104.171594003294,0.6753306238068604
88,-0.9679497032761574,356.5165159988403
9948.824348612534,0.8239110640560522
90,-0.9681868531107902,341.0491009902954
9464.123874056055,0.78487010649987
92,-0.9682887893021107,341.20302716827393
8018.278260799465,0.6684122109890513
94,-0.9684901975989342,337.35399936676026
8085.335214202144,0.6738134181449478
96,-0.9685796456336975,329.1186057891846
6679.13663536731,0.5605489550100816
98,-0.9685933439731598,320.20575468444827
8355.744790561377,0.6955939802603164
100,-0.968742976307869,330.8912282333374
10514.607254421055,0.8694829328104534
102,-0.9687087824046612,322.8735950241089
10724.93398018237,0.8864240277844
104,-0.9688616042137146,321.7337935256958
9801.649348844412,0.8120566235904512
106,-0.9688026921153069,327.90753373718263
10312.57246180075,0.8532097245558528
108,-0.9689710110425949,310.8034227294922
9850.855244984814,0.8160199894288881
110,-0.9692202491164208,305.95495104980466
9776.431071501695,0.8100253780129056
112,-0.9691545389294625,301.5937011795044
11248.068868314356,0.9285607452745314
114,-0.9693178273737431,303.69769231414796
9753.750077212513,0.8081985018659693
116,-0.9692961546182632,297.8662957839966
9920.893864380905,0.8216613595340824
118,-0.9694747686684132,293.24975777435304
10684.559321406658,0.8831719877672115
120,-0.9692868601083755,303.7298067779541
9097.654614569092,0.7553522670169032
122,-0.9694275602102279,301.2691340408325
11120.140651796919,0.9182565670583548
124,-0.9694559075534344,292.59437851715086
9593.604559599265,0.7952993307610252
126,-0.9692712363004684,302.1068529891968
10885.853402222845,0.8993855342314409
128,-0.9696973106861114,290.25953582763674
10209.882406571045,0.8449383935006616
130,-0.9696207397580147,283.6853356704712
9552.817311651543,0.7920140581038907
132,-0.9697720878720284,291.33995822143555
11369.034960188414,0.93830414827597
134,-0.9698186313509941,285.1190323486328
9609.723207433079,0.7965976324524332
136,-0.9697636488676071,286.94572338867187
11466.603509982502,0.9461629596683351
138,-0.9698942773044109,278.30084324646
11525.153457417075,0.9508789567277592
140,-0.9699780172109604,274.6720249176025
10897.276618525526,0.9003056350488294
142,-0.9700468560159207,284.929282951355
10697.643370650576,0.8842258629705775
144,-0.9699437584280968,268.58860905456544
11252.050095818642,0.9288814194685449
146,-0.9701524056792259,267.97666275787356
11207.280583178377,0.9252753890754472
148,-0.970071436047554,264.361905166626
10282.341436548102,0.8507747193604308
150,-0.9700514208376407,265.02614002227784
10890.559160980438,0.8997645669280622
152,-0.970046514570713,267.52431146240235
10290.04154202771,0.8513949363954617
154,-0.9702651879787445,263.9696044921875
10866.915639689843,0.8978601625388785
156,-0.9700408679842949,266.84371543884276
10153.739798548844,0.8404162993581011
158,-0.9703612601459026,256.85208534240724
9494.920713110234,0.7873506860525906
160,-0.9703707644939422,262.0320225524902
11421.53535814887,0.942532874914483
162,-0.9703242456614971,260.23251307678225
11168.404003625736,0.9221440141915396
164,-0.9704357376396656,259.5226181488037
10563.966673451852,0.8734586643901316
166,-0.9705006654560566,255.1358838119507
11540.53598290915,0.952117966294219
168,-0.9704020003378391,259.24542964172366
10497.801367727308,0.8681292763905687
170,-0.9703810727596283,257.12565488433836
11552.630165499999,0.9530921111403491
172,-0.9706580299437046,254.87842765808105
10827.591189692326,0.8946927132297395
174,-0.970491152971983,257.65638306427
9179.0042886977,0.7619047037104517
176,-0.9704922798871994,256.37354529571536
11100.90634877111,0.9167073100481559
178,-0.9706241753995418,259.67767085266115
11376.339043525468,0.9388924670883452
180,-0.970583091288805,254.31176902770997
10354.737948390448,0.8566060095992921
182,-0.97064627379179,246.1913198928833
11335.67940647006,0.9356174730500528
184,-0.970779718130827,245.09900940704347
10997.726717776653,0.9083965453475372
186,-0.970784651786089,248.40552042388916
10518.897725307588,0.8698285154961944
188,-0.9709104835689067,247.3890995941162
11038.333618918,0.9116672916891785
190,-0.9708123322725296,247.97576456832886
11552.056126926696,0.9530458743059486
192,-0.9708292413055897,243.21788919830323
10297.37717801578,0.8519857966654458
194,-0.970824716180563,243.5672769088745
10732.102748803669,0.8870014474614291
196,-0.9707774172127247,239.2559258880615
11682.950350060579,0.9635889541624216
198,-0.9707647832036018,242.57350440216064
11548.057271985122,0.9527237802824382
200,-0.9710092952847481,243.4263179244995
11374.130284615816,0.9387145591485552
