step,avg_reward,std_reward,avg_ep_length,actor_loss,critic_loss,bc_loss,ql_loss,avg_q_batch,avg_q_policy,actor_grad_norm,critic_grad_norm
2000,243.38568341030663,86.6660143018174,98.8,0.12897695557400585,-1.0001123142540456,-0.8711353592872619,1.063054339390248,19.416747486356645,19.498259906455875,0.318132835842669,11.174289297051727
4000,364.57228734081605,86.18950988016827,128.4,0.09844545348361135,-1.0000390475988388,-0.9015935969352722,2.5696505194306374,53.528594806671144,53.67414451217651,0.3511405868977308,40.570378260612486
6000,467.95374029189236,68.92317708285138,152.8,0.09097576563805342,-1.0001433215737343,-0.9091675581336022,2.9021923560202123,86.58611985778809,86.67933129882813,0.35350995610654357,81.86420723724365
8000,377.05692217423376,23.139449760078605,130.3,0.08672406433150172,-1.0001181371510028,-0.9133940752148628,2.5522803758978845,116.23610222625733,116.30514955139161,0.34179466193169356,128.93756932926178
10000,455.9337571056293,221.04018323154338,148.6,0.08306784505397082,-0.9998868255615234,-0.9168189823627472,2.773896953165531,142.76985228729248,142.84282946014403,0.32698216785490514,169.04557071685792
12000,429.7286802944221,105.89243857385323,141.8,0.07956906808167696,-0.9999578615427017,-0.9203887948095798,3.9097732442617414,166.68335230255127,166.7607837524414,0.3145576294511557,246.27845070838927
14000,531.2480868041068,223.8568299813492,161.4,0.07654034944064915,-0.99983190330863,-0.9232915548980236,4.029119682073593,188.4049698562622,188.49428813934327,0.30795468752831223,264.0615136451721
16000,529.7437221653496,140.15737191921883,165.6,0.07387652238458395,-1.0000288907289505,-0.9261523692309857,4.000828271985054,207.94548169708253,208.03888123321533,0.29826104409992693,298.38800663757326
18000,1327.3292915532074,466.57783948796595,355.3,0.07140299074165524,-0.9998361166119576,-0.9284331273138523,3.6891868186593055,225.637930809021,225.73427042388917,0.28114699667692183,322.6079746017456
20000,777.0535546210762,437.25295192691163,216.5,0.06934466660022735,-0.9999056418836116,-0.9305609765648842,4.218269571900367,241.42527349090577,241.53054096984863,0.2677019745185971,375.23502449417117
22000,32.754965352320724,2.584258819565867,26.6,0.06746557363681495,-0.999984853118658,-0.9325192806124687,4.065033194899559,255.81326392364502,255.9246530456543,0.2587375738546252,409.2910902519226
24000,30.340413690609928,3.5536772167955086,25.4,0.06555750691704453,-0.9999450954198837,-0.9343875889480114,4.589122398734093,268.8043037109375,268.91963496398927,0.24880793843418358,435.3652847518921
26000,595.3213302296892,395.35322616915283,170.9,0.0636239943895489,-1.0000095842480659,-0.936385591685772,4.220506582975387,280.4588640594482,280.5772037658691,0.239688496991992,460.07526892089845
28000,447.1410496848513,535.2116402283516,125.2,0.06208075106889009,-1.0000545227229596,-0.937973772674799,4.690274675965309,290.990868637085,291.11414291381834,0.2352277351692319,485.7325429763794
30000,390.3412762498388,833.8874678548166,121.1,0.06031022970750928,-0.9999501828253269,-0.9396399546861649,5.018111507296562,300.50783375549315,300.6359426269531,0.22973436607420444,523.4585956192017
32000,682.9159792543047,566.5671472390059,182.9,0.0588967552781105,-0.9999137400984764,-0.9410169858038425,4.677109830737114,309.0227700958252,309.15375296020505,0.22693089529126884,538.5740295829773
34000,26.80278456714974,1.4887977089752558,23.0,0.057363316155970095,-1.0000750433504582,-0.9427117286324501,4.6172645473480225,316.7206992645264,316.85395860290527,0.22295467530190943,528.717383972168
36000,115.12454888828242,248.5342102174105,45.3,0.05619968825019896,-1.0000562057495117,-0.9438565190136433,5.061633224129677,323.5067459564209,323.63510896301267,0.2188078306168318,632.2831585159302
38000,100.18113579403354,208.8345221404569,42.3,0.05482498437166214,-1.0000091935098172,-0.9451842100024224,4.748537682294845,329.6594084777832,329.7830823516846,0.2189748365432024,569.1622010040284
40000,385.1871127761641,296.10837843247157,117.5,0.05393777565844357,-0.9999594053626061,-0.9460216300785541,5.363165053367615,335.06352366638185,335.18099487304687,0.21897388116270303,597.5184355316162
42000,29.775655743477927,1.0989553015499114,24.8,0.05296931659244001,-1.0000108492970468,-0.947041533946991,5.12558607840538,339.8381156463623,339.95269606018064,0.21660297599434852,599.1407602996826
44000,859.4952616131529,1013.8792923172479,238.7,0.05214987380988896,-1.000021770119667,-0.947871896982193,4.556910315036774,344.06264154052735,344.17960873413085,0.21627254066616297,618.8505661239624
46000,769.461798062994,892.8012555745887,205.4,0.051392358742654326,-0.9999902468621731,-0.948597889393568,5.388942687630653,347.83173667907715,347.9519977264404,0.2150238552391529,641.4582516403199
48000,884.9191278379542,596.5293732902077,221.8,0.05085048152878881,-1.0000036520063877,-0.9491531715095043,5.005378959774971,351.2123667755127,351.33324603271484,0.2163705931380391,651.7233234100341
50000,447.831425552789,529.2661228054125,119.4,0.049999506352469324,-1.0000306422412395,-0.9500311371982098,4.712026624321938,354.17598529052736,354.2929698638916,0.2144277231246233,658.7260487213135
52000,838.3451418743458,856.6959468813881,209.0,0.04962710751593113,-0.9999850592911244,-0.9503579535186291,4.79143995308876,356.7296373901367,356.84762867736816,0.21471992306411267,671.2653670425415
54000,882.6858541417299,587.6002876806481,230.5,0.048881821792572736,-0.999976165920496,-0.9510943450331688,4.411173310518265,359.0541954498291,359.1695729522705,0.21460693874210118,676.8450281982422
56000,299.05234292488706,407.5281505968175,86.9,0.04855879439227283,-0.9999664027392864,-0.9514076101481914,4.980970282793045,361.17370719909667,361.2881497344971,0.2130714350938797,675.5404690704346
58000,421.34968513245803,475.9160476558404,114.2,0.048122504986822606,-1.0000122618675231,-0.9518897582888604,4.630757659435273,363.1060765686035,363.22057615661623,0.21148960760235785,684.9216323547363
