step,avg_reward,std_reward,avg_ep_length,actor_loss,critic_loss,bc_loss,ql_loss,avg_q_batch,avg_q_policy,actor_grad_norm,critic_grad_norm
2000,143.22764869121718,81.58078580514437,105.0,0.10614513411559165,-0.9999395112991333,-0.893794378399849,1.5808250895738603,29.912179513275625,30.0459817443043,0.39232904301583765,23.50064049294591
4000,303.5963980720365,100.90332891833167,135.2,0.06434188430011273,-0.9999697747528553,-0.9356278910636902,1.9748871260881424,83.55370500564575,83.73678477096557,0.2996835588291287,84.61644254255295
6000,17.106236508571147,5.035735336220682,31.7,0.05733017561212182,-0.9999915310144425,-0.9426613564789296,2.521744370639324,137.36744554901122,137.5904942779541,0.2714505478441715,169.29740627670287
8000,56.321047632477075,67.48863140695664,52.0,0.05325418921932578,-0.999986954420805,-0.9467327670156955,3.884686964273453,187.13817735290527,187.38342484283447,0.25530760557949544,280.4179596004486
10000,622.4439837232401,727.4741999965273,149.6,0.04996877541765571,-0.9999284827709198,-0.9499597087502479,5.099449889302254,232.566868850708,232.78395200347902,0.23502162194252013,400.7484683132172
12000,375.91377492472736,731.6838036616285,111.7,0.04785843923129141,-0.9999767655730247,-0.9521183283925057,5.671710432291031,273.4286530838013,273.6135237350464,0.2221174077540636,562.7876762733459
14000,530.8022117357343,1092.5751595112076,134.9,0.04614222806319594,-1.000081161648035,-0.9539389343261718,5.828399136900901,310.5308868103027,310.702789642334,0.2104731034114957,535.4352127418518
16000,90.7257985393064,29.848436153182597,62.4,0.044608556123450396,-1.000118384718895,-0.9555098305940628,6.562692260980606,344.0575940246582,344.2264083709717,0.203749500349164,710.5565205574036
18000,33.102806112538225,27.271527662595695,33.7,0.043347672747448086,-0.9999971668422222,-0.9566494956612587,7.052015553593636,374.5836276855469,374.7472039794922,0.19366605016589164,824.8778173789977
20000,226.88723607115944,462.2185789845044,75.5,0.042231066539883615,-1.000076293349266,-0.9578452277779579,7.529591579437255,402.2035859222412,402.36151565551756,0.18860904999077321,960.1823383789063
22000,792.8090469356605,1097.3002422732538,166.4,0.04109290270321071,-0.9999745201468467,-0.9588816180825234,8.142875953555107,427.42793499755857,427.5873218383789,0.18148737974092363,889.9450484085083
24000,1119.5567171049966,1709.5229492208423,230.8,0.04044367311708629,-0.9999277230799198,-0.9594840516746044,8.786448717474938,450.08845141601563,450.2500445098877,0.17553067496791483,904.6955226135254
26000,62.14638085269146,138.28564892813355,39.7,0.039644304379820826,-0.9999929113090038,-0.9603486085534095,9.218866875171662,470.74004797363284,470.9031420440674,0.1717235973253846,1102.4949320526123
28000,67.76253548140159,32.99225614954848,47.9,0.03901973561383784,-1.0000683136582376,-0.9610485782623291,9.789745717048644,489.37470735168455,489.53671768188474,0.16742638802155851,1120.8239544906617
30000,37.695706223457975,61.97474606020677,34.2,0.038308875213377176,-0.9999931423962116,-0.9616842676103116,10.374724582910538,506.246793838501,506.4104041137695,0.16518658311292528,1095.5111960601807
32000,53.192910684612414,99.83944505970214,37.1,0.037655253469012676,-1.0000680070221424,-0.9624127539694309,11.111018182516098,521.4598616943359,521.6195441589356,0.16208410043641924,1141.115197593689
34000,269.3482674756881,211.10629336273163,95.5,0.037304618190042674,-1.0000248050689697,-0.9627201878726482,11.169476298809052,535.069421875,535.224891784668,0.15918554424121975,1253.3817826080322
36000,145.43605398519756,167.33475919306179,66.4,0.036646112927235665,-1.0000502352118492,-0.9634041228890419,11.385178586244583,547.4471493225097,547.6050845642089,0.1571577035859227,1239.135609069824
38000,350.4702457572859,236.80693853971073,121.3,0.03632941188104451,-0.9999548681080341,-0.9636254568994045,11.89420749258995,558.6135384826661,558.7728497314453,0.1552116416618228,1459.914758430481
40000,493.3374422791567,341.5702963148093,143.5,0.035943681568838655,-0.9999058564603329,-0.9639621751010418,11.36151998114586,568.9064970092774,569.0674751586914,0.15414424926787615,1425.2023461151123
42000,198.37806704492658,221.04869851601012,73.6,0.035586492091417316,-0.9999705771803856,-0.964384085714817,12.597457554578781,578.0976141052246,578.2619579467773,0.15194782179966568,1419.2379237060547
44000,183.60490159569272,248.8751924979716,69.7,0.035130392597988246,-1.0000375136733055,-0.9649071215689182,12.980279214382172,586.579631439209,586.756282409668,0.14976450953632592,1343.750172264099
46000,715.4960332589641,1782.7830138198108,156.9,0.034851729633286595,-0.999947860121727,-0.9650961309969425,12.934857871055604,594.2590787658692,594.4382346191406,0.14806054004654287,1453.8423991470338
48000,942.5636058350192,1490.0944634629402,200.6,0.03465482671558857,-1.0000021734833717,-0.9653473477363587,12.419701461791993,601.2236728820801,601.4031356201172,0.14784479141235352,1543.5031795196533
50000,2086.7273904927024,2026.4352506586547,403.9,0.034281010949984196,-0.999998823672533,-0.965717813462019,13.794600714921952,607.6752440490723,607.861084777832,0.1469732610359788,1533.904190750122
52000,1158.009999018716,1745.3660784542708,242.4,0.03406199381221086,-0.9999988216459751,-0.9659368283748627,13.191676362752915,613.3659732666016,613.5523717651367,0.1452464415766299,1604.7261110534669
54000,1490.2814563627358,1857.080250232172,298.5,0.03375184476841241,-0.9999851096570492,-0.9662332652807236,12.930977829694747,618.7015082397461,618.8848189086914,0.14381498188152908,1477.8272888031006
56000,1396.3446935280183,1510.1406461272747,301.2,0.033620126352645455,-1.0000181942880153,-0.966398068279028,13.684032655477523,623.3084461364746,623.4900702514649,0.14451737523823976,1549.4960247192382
58000,3250.033927339414,2417.0598296068188,587.5,0.033366290028207006,-0.999978016525507,-0.9666117270886898,13.48389244389534,627.6386436462402,627.8269618225098,0.14350416143611072,1463.1295108413697
60000,2025.566864011381,1437.058172318331,410.1,0.03319889372121543,-0.9999769455194474,-0.9667780526280403,13.034724594593047,631.5299914245605,631.7183518981933,0.14366467816010117,1511.2095011444092
62000,2079.6804024094167,2094.3235831633906,406.4,0.0330270729996264,-1.000035458445549,-0.9670083864331246,12.992213772773743,635.0783105773926,635.2686862792968,0.14272171943634748,1651.301685470581
64000,5165.9056042524435,1179.0107839764767,863.3,0.03277342703938484,-1.0000504707992077,-0.9672770435512066,13.019725008964539,638.1403048095704,638.3344896850585,0.1412945303246379,1581.8623844604492
66000,5104.214063867514,1785.7172624731677,847.5,0.032644278291612865,-0.9999937085211277,-0.967349430501461,13.905298131465912,641.0853695678711,641.2835425109863,0.14168773804977536,1504.3761286468505
68000,6164.240124056039,793.4459164896991,961.5,0.03256611882615835,-1.0000402170717717,-0.9674740989208221,13.574483637809754,643.6495928039551,643.8512879943847,0.14083456698805094,1531.5684540863037
70000,5320.0682079948465,1513.4005677484174,867.0,0.032407847619615494,-0.9999347429573536,-0.9675268951058388,12.719284510612487,646.1495501098633,646.3510106201172,0.1419442607872188,1529.0881953277587
72000,5672.836397697382,1979.5371504792236,867.3,0.03228075804002583,-1.0000210836529733,-0.9677403264641762,13.948742535591126,648.2903942260742,648.4975541687012,0.1403156549371779,1564.3205741882325
74000,5915.999861857327,1063.7011405457727,953.3,0.032132318638265135,-1.0000085979104043,-0.9678762796521186,15.150815670728683,650.2086460266113,650.423537689209,0.14054345751553773,1670.770099746704
76000,5698.855140678916,1472.6855366501654,902.7,0.03192485002148897,-1.0000766785144806,-0.9681518294215202,14.641834534168243,652.2728003845215,652.488944366455,0.14036393091082572,1521.4701748352052
78000,3268.1432971269187,3163.767810560279,533.5,0.031822032326832415,-0.9999635418951511,-0.9681415102183819,14.845125892400741,653.768286315918,653.980957244873,0.14040835164114832,1498.4479124450684
80000,5974.393000345861,796.5360435888838,968.7,0.0317245916062966,-0.9999840017557144,-0.9682594118118286,14.578064545154572,655.099235321045,655.3173341979981,0.14011399032175542,1611.4459152526856
82000,4880.646733273802,2599.6231440189513,768.1,0.031604186588898305,-0.9999545332193375,-0.9683503474891185,13.525454827547073,656.5703947753906,656.7937832946777,0.14021162919700145,1329.2557807159424
84000,5686.567780608082,1972.1123915181781,877.2,0.03153653491288424,-1.0000189986228942,-0.968482464313507,14.56714434981346,657.6145004272461,657.8353661499024,0.13950105829164386,1507.3224641418458
86000,6323.3800935542,1243.736569780225,946.5,0.031435772583819924,-0.9999365381896496,-0.9685007658600807,15.122266454696655,658.7751431884766,658.9993227844238,0.13869861123710872,1524.6129426803589
88000,6468.902120938192,356.2028602048245,996.7,0.03138530604820698,-0.9999762319028378,-0.9685909249782563,14.0120475358963,659.5092658996582,659.7332959899902,0.14049637518450617,1650.5417000427246
90000,5884.255612865009,1432.7671595920854,921.9,0.03136476342752576,-0.9999962561130523,-0.9686314925253391,14.706133194446563,660.4666962280273,660.6938290100097,0.13915283665060996,1535.9120115203857
92000,4639.52465142029,2469.7192077673885,764.6,0.03117273186519742,-1.0000163006186484,-0.9688435698449611,13.866233413219453,661.149477142334,661.378299987793,0.1404556489251554,1649.3363025360106
