step,avg_reward,std_reward,avg_ep_length,actor_loss,critic_loss,bc_loss,ql_loss,avg_q_batch,avg_q_policy,actor_grad_norm,critic_grad_norm
54000,2.463211041216522,277.24212621029653,1000.0,0.0467883869074285,-0.9954931184947491,-0.948704732477665,412.44738806152344,1543.752286743164,1546.4053171386718,0.30369354535639287,12415.785510253907
56000,144.72310843852048,316.71014661773745,1000.0,0.0464595072157681,-0.995328699439764,-0.9488691936433316,434.0374715499878,1554.9856548461914,1557.6630186767577,0.3014995681643486,12255.236460327149
58000,182.18920127699207,461.14568198405306,1000.0,0.04607360819913447,-0.9951415237486363,-0.9490679166913033,423.2348843536377,1565.1885217285155,1567.8823295898437,0.29744701270014046,13183.986478515624
60000,245.8508770470101,544.2808165567161,1000.0,0.045900646718218925,-0.9949994967281819,-0.94909885135293,441.40971141052245,1574.5696358032226,1577.2601759033203,0.29984178522229193,12582.491818359375
62000,-33.22329902169939,317.29319049765314,1000.0,0.045688986171036956,-0.9948716153800488,-0.9491826297640801,469.8310819702148,1583.6451506347655,1586.337680053711,0.2941041948273778,13155.579036010742
64000,405.02338294243884,589.0308315661848,1000.0,0.04559992657415569,-0.9947807292938232,-0.9491808030605317,478.7710763816834,1591.7985131835937,1594.5453723754883,0.29500315233319996,13305.888305908204
66000,140.90643520799622,335.9110959972294,1000.0,0.04527455981634557,-0.9946388635635376,-0.9493643048107624,492.68632705688475,1598.450013671875,1601.2392884521485,0.2929026912897825,13629.481344238282
68000,345.171724663532,987.6565806189365,1000.0,0.04513981964997947,-0.9944774015843868,-0.9493375835120678,483.8105852279663,1607.579518798828,1610.3682235107422,0.291307376511395,13927.959106689454
70000,763.5251793201526,531.2564319239622,1000.0,0.04497642287425697,-0.9943763345479966,-0.9493999134600163,488.51527867889405,1615.3781107177733,1618.1917245483398,0.2926816588565707,14255.352056518555
72000,308.72658931419704,578.2803224463297,1000.0,0.04487401252985001,-0.9942419556975365,-0.9493679443001747,501.06675088500975,1620.447768005371,1623.306630065918,0.2959715672507882,13472.398882080079
74000,133.61683283801236,471.4117580274103,1000.0,0.04463926983252168,-0.9942775349617005,-0.9496382663547993,541.3399774856567,1626.1880758666991,1629.0938680419922,0.2872782207429409,13952.323230712891
