Trained Epochs,Actor Loss,Critic Loss
2,-0.8605871263146401,0.6586091753309593
449.043358388982,0.14420194710929368
4,-0.8885501937270165,1.3544071032255889
635.617577744656,0.20152874825887637
6,-0.8972816577255726,1.8059062054157258
526.3007264800882,0.16794004872480106
8,-0.9035835906565189,2.5634321339428423
474.5407617579699,0.15203628015816043
10,-0.908366433173418,4.020792263865471
610.2152409461942,0.19372362536778673
12,-0.911610674738884,5.156482026576996
687.5497488456281,0.21748542896349263
14,-0.9147280643880368,6.6128465687036515
556.9790579649778,0.1773662739273441
16,-0.9171858789026737,8.272458054661751
809.5675015775114,0.2549766079256031
18,-0.9196691493093967,9.140990402579307
619.1548102182695,0.19647039773426372
20,-0.9218549065291881,9.47909890449047
664.5433619727105,0.2104164857301305
22,-0.9245886699557304,8.807209176540375
468.88735431407775,0.15029921398967896
24,-0.9269026306867599,8.245638523221016
517.6951426035746,0.16529589672261852
26,-0.9291225583851337,8.513061587929725
542.5748744212325,0.17294044398907046
28,-0.9307046958506108,9.103435712575912
583.0569450412279,0.18537896642035975
30,-0.9324643816351891,9.350966497659684
816.3425696353448,0.2570583155734636
32,-0.9339005381464959,10.214153602004052
1655.2765018368514,0.5148291848556277
34,-0.9353478838205338,10.693465139865875
654.2720094723829,0.20726050960246922
36,-0.9365661056637764,11.947849949598313
854.3531770395982,0.26873745613084427
38,-0.937932179003954,12.009265981435776
718.8088490527068,0.22709010118388098
40,-0.9387200339436531,12.19907670545578
797.0216205239697,0.25112176007531334
42,-0.939573692560196,12.536084430456162
574.8929527371596,0.18287049786013573
44,-0.9408230875730514,12.614534101486207
1164.781691463043,0.36411973230474687
46,-0.9415338355898857,12.267541347503663
715.5365259432934,0.22608464707109752
48,-0.9421311851143837,11.907338914513588
768.7292806871417,0.242428654749811
50,-0.9430274031162262,12.325748766422272
911.835745133341,0.2863995520091359
52,-0.9437999652922153,12.511666124582291
854.5408926924162,0.26879513364887925
54,-0.9442423356175422,10.660883575677872
1237.1414394676972,0.3863529910015925
56,-0.9447539747953415,10.732414461612702
1209.0940007808406,0.37773513401197595
58,-0.9453431990742683,9.698644522666932
1616.769188320466,0.5029974263609012
60,-0.9458512425124646,9.90067539191246
2054.6492018677645,0.6375404546029173
62,-0.9463644942343235,9.90270583319664
912.6751805294131,0.28665747695822447
64,-0.946507379502058,9.89673595249653
2539.006636752908,0.7863641369469921
66,-0.9471496914923191,10.699230245828629
1767.051211696677,0.5491730861074469
68,-0.9470564903616905,10.981916106462478
2279.877399112187,0.7067440783473965
70,-0.9477361616194249,11.503033265590668
2173.1283785571422,0.6739443705667317
72,-0.9480820682346821,11.725731379270554
2023.75827085424,0.6280489060617874
74,-0.9485143444836139,12.037234166145325
1457.2918070552907,0.45399640062852764
76,-0.9485115272402763,11.407853306055069
1667.7910031900724,0.5186743909781019
78,-0.9490486644506454,11.383379091262817
933.1584405682137,0.29295116415249334
80,-0.9490667540431023,11.369980083703995
1257.3654178045213,0.3925670112910646
82,-0.9491636981070042,11.805021587610245
2228.223774837318,0.6908729839502884
84,-0.9495246163606643,11.88464707493782
2238.1730800621594,0.6939300078208461
86,-0.9496805417537689,11.781191128492356
2428.768273070771,0.7524922934753392
88,-0.9499739302396775,11.718053161621095
1207.2312096208966,0.37716277273517096
90,-0.9502009245455265,11.765028925180435
2335.9187461402007,0.7239633445907421
92,-0.9503502474725246,11.792527351617814
1499.5631273553524,0.46698468797894854
94,-0.9504877549409866,11.823765946626663
2141.0709573394224,0.664094406204757
96,-0.9505782487988472,11.794980444192886
2110.503857169474,0.6547023579399242
98,-0.9510523575544357,11.95533197927475
1873.9867602119689,0.582030106475686
100,-0.9513647499978543,11.741251700878143
1604.5370316438198,0.4992389734736035
102,-0.9511148908734322,11.799435392856598
3226.5926484208203,0.9976318388848393
104,-0.951329735994339,12.906592688083649
2318.5796894271652,0.7186357454200623
106,-0.9515517679154872,11.742063090920448
2430.093595980737,0.7528995122389014
108,-0.9516426828801632,11.41976676416397
1171.9584647341842,0.3663248679104655
110,-0.9517386776208877,11.784024347066879
3220.0701573910414,0.9956277380634323
112,-0.9520341310203075,11.255680998802186
3553.6637000569476,1.0981277016234388
114,-0.9520769424140453,12.105448786497115
2740.4048883954974,0.8482457707743252
116,-0.9520810449719429,11.31113856935501
3043.098218877641,0.9412513340605105
118,-0.9523505100011825,11.607212248802185
2844.8082719543636,0.8803247580496951
120,-0.9525433727800846,11.679312122344971
1488.259068542302,0.46351140247360456
122,-0.9525370618700981,11.273891320228577
2199.8091075458406,0.6821422922868019
124,-0.9527551695406437,11.332927299261094
2038.8804798712506,0.6326953565320316
126,-0.9528183963596821,11.131288118839263
3225.952208159887,0.9974350571879174
128,-0.9528313101828099,11.007140130519867
1828.6058240370453,0.5680863584430474
130,-0.952879769295454,10.92541783642769
1463.8586501411257,0.45601412906422606
132,-0.9530783081948757,11.47948600077629
1940.1749810647284,0.6023671015244899
134,-0.953016678005457,11.791360648155212
3119.331790305803,0.9646748638776372
136,-0.9532110124528408,11.115441184401512
2125.0004370302586,0.6591565775737953
138,-0.9532146805226803,11.342527055740357
3292.515678124523,1.0178873512919304
140,-0.9533888529241085,11.113406123638153
2325.4055730132213,0.7207330666488976
